"date","changepMTUM","changepMTUM & changepQUAL","changepMTUM & changepVLUE","changepMTUM & changepSIZE","changepMTUM & changepUSMV","changepMTUM & changepSPY","changepQUAL","changepQUAL & changepVLUE","changepQUAL & changepSIZE","changepQUAL & changepUSMV","changepQUAL & changepSPY","changepVLUE","changepVLUE & changepSIZE","changepVLUE & changepUSMV","changepVLUE & changepSPY","changepSIZE","changepSIZE & changepUSMV","changepSIZE & changepSPY","changepUSMV","changepUSMV & changepSPY","changepSPY"
2017-12-28,3.1890619047619e-05,1.27966904761905e-05,1.4504119047619e-05,1.10172380952381e-05,1.4319119047619e-05,1.73921428571429e-05,9.47690476190476e-06,1.31506904761905e-05,1.0211380952381e-05,8.95869047619048e-06,1.05779285714286e-05,2.4626619047619e-05,1.65282380952381e-05,1.0797119047619e-05,1.50011428571429e-05,1.44014761904762e-05,9.8627380952381e-06,1.16432857142857e-05,1.1474619047619e-05,1.08136428571429e-05,1.35975714285714e-05
2017-12-29,3.21281428571429e-05,1.48699285714286e-05,1.80102857142857e-05,1.24486428571429e-05,1.55810714285714e-05,1.84078571428571e-05,1.1322619047619e-05,1.52890238095238e-05,1.04780952380952e-05,9.78288095238095e-06,1.21277380952381e-05,2.65209047619048e-05,1.6239619047619e-05,1.15744761904762e-05,1.71795476190476e-05,1.38274761904762e-05,9.79990476190476e-06,1.22596904761905e-05,1.1788619047619e-05,1.16222619047619e-05,1.46474761904762e-05
2018-01-03,3.24075714285714e-05,1.4779e-05,1.59973571428571e-05,1.19095e-05,1.35912857142857e-05,1.73426428571429e-05,1.10683333333333e-05,1.38421666666667e-05,9.9765e-06,8.30516666666667e-06,1.1201e-05,2.5458619047619e-05,1.51105e-05,1.01727619047619e-05,1.54247142857143e-05,1.3253e-05,8.5705e-06,1.1278e-05,1.00474761904762e-05,9.67457142857143e-06,1.29962857142857e-05
2018-01-04,3.27134761904762e-05,1.58578571428571e-05,1.63940238095238e-05,1.15595952380952e-05,1.45151428571429e-05,1.74190714285714e-05,1.16501428571429e-05,1.44976428571429e-05,1.00890714285714e-05,8.89785714285714e-06,1.16509285714286e-05,2.58014761904762e-05,1.49674047619048e-05,1.07558571428571e-05,1.55654285714286e-05,1.3090619047619e-05,8.62742857142857e-06,1.11152142857143e-05,1.06331428571429e-05,1.00545714285714e-05,1.30052857142857e-05
2018-01-05,2.44146190476191e-05,1.70929047619048e-05,1.99063571428571e-05,1.51765952380952e-05,1.35772380952381e-05,1.72452619047619e-05,1.30034761904762e-05,1.54692142857143e-05,1.20090238095238e-05,9.96880952380952e-06,1.29716904761905e-05,2.57675714285714e-05,1.58262857142857e-05,1.20582142857143e-05,1.68977857142857e-05,1.54454761904762e-05,1.05256904761905e-05,1.32618095238095e-05,1.10914761904762e-05,1.08195238095238e-05,1.40924761904762e-05
2018-01-08,2.3879e-05,1.6446e-05,1.87045e-05,1.37085e-05,1.2908e-05,1.63725e-05,1.22679047619048e-05,1.39918333333333e-05,1.01858333333333e-05,9.16678571428571e-06,1.18849761904762e-05,2.30853333333333e-05,1.25603333333333e-05,1.0553e-05,1.49578333333333e-05,1.14763333333333e-05,8.6845e-06,1.09053333333333e-05,1.02561428571429e-05,9.72457142857143e-06,1.2693619047619e-05
2018-01-09,2.39583333333333e-05,1.65148333333333e-05,1.85623333333333e-05,1.37375e-05,1.28766666666667e-05,1.63886666666667e-05,1.2077619047619e-05,1.3364619047619e-05,9.88021428571429e-06,9.10409523809524e-06,1.17164523809524e-05,2.2324619047619e-05,1.18417142857143e-05,1.05375952380952e-05,1.45609523809524e-05,1.10492857142857e-05,8.62607142857143e-06,1.06697142857143e-05,1.02634761904762e-05,9.69226190476191e-06,1.2563619047619e-05
2018-01-10,2.36119047619048e-05,1.66487380952381e-05,1.83477857142857e-05,1.42705e-05,1.38171904761905e-05,1.66390476190476e-05,1.24919047619048e-05,1.34022857142857e-05,1.07585e-05,1.01475238095238e-05,1.2161880952381e-05,2.21961428571429e-05,1.20665e-05,1.09834285714286e-05,1.46633571428571e-05,1.2752e-05,1.04525e-05,1.1546e-05,1.1957619047619e-05,1.06494047619048e-05,1.30134761904762e-05
2018-01-11,2.40285714285714e-05,1.69624285714286e-05,1.97585e-05,1.54351428571429e-05,1.37095714285714e-05,1.72471428571429e-05,1.27269047619048e-05,1.44955e-05,1.16728571428571e-05,1.00457619047619e-05,1.26271904761905e-05,2.6139e-05,1.5005e-05,1.1174e-05,1.65215e-05,1.47962857142857e-05,1.08206428571429e-05,1.30037857142857e-05,1.16159047619048e-05,1.06259761904762e-05,1.3852619047619e-05
2018-01-12,2.65005714285714e-05,1.8917e-05,2.19977857142857e-05,1.58512857142857e-05,1.45271428571429e-05,1.89741428571429e-05,1.42183333333333e-05,1.60525e-05,1.20143333333333e-05,1.0654e-05,1.38896666666667e-05,2.73231428571429e-05,1.54311428571429e-05,1.17635714285714e-05,1.76785714285714e-05,1.48634761904762e-05,1.09670714285714e-05,1.33182380952381e-05,1.18592857142857e-05,1.11242857142857e-05,1.4862619047619e-05
2018-01-16,2.74562857142857e-05,2.00448571428571e-05,2.31799285714286e-05,1.74909285714286e-05,1.48430714285714e-05,2.0196e-05,1.55269047619048e-05,1.74334523809524e-05,1.38344523809524e-05,1.10215476190476e-05,1.5265e-05,2.87764761904762e-05,1.73869761904762e-05,1.21510238095238e-05,1.9148e-05,1.70884761904762e-05,1.14820238095238e-05,1.50735e-05,1.19624761904762e-05,1.15125e-05,1.6227e-05
2018-01-17,3.63204761904762e-05,2.80467380952381e-05,2.78932857142857e-05,2.39532857142857e-05,2.07714285714286e-05,2.50527142857143e-05,2.2617619047619e-05,2.17761428571429e-05,1.96736428571429e-05,1.61117142857143e-05,1.96568571428571e-05,3.12245714285714e-05,2.08195714285714e-05,1.54763571428571e-05,2.17254285714286e-05,2.17995714285714e-05,1.58148571428571e-05,1.86139285714286e-05,1.54122857142857e-05,1.47756428571429e-05,1.88875714285714e-05
2018-01-18,3.37471428571429e-05,2.64912142857143e-05,2.47940714285714e-05,2.19171428571429e-05,1.91451428571429e-05,2.32578571428571e-05,2.19159047619048e-05,1.97298571428571e-05,1.87102142857143e-05,1.51537142857143e-05,1.86482857142857e-05,2.76172857142857e-05,1.81735714285714e-05,1.34995714285714e-05,1.95084285714286e-05,2.04881428571429e-05,1.45561428571429e-05,1.72793571428571e-05,1.43871428571429e-05,1.36493571428571e-05,1.76601428571429e-05
2018-01-19,3.1045619047619e-05,2.4995880952381e-05,2.19197380952381e-05,2.03621904761905e-05,1.6446e-05,2.11738095238095e-05,2.1369619047619e-05,1.78257619047619e-05,1.82843095238095e-05,1.3726e-05,1.75301904761905e-05,2.49074761904762e-05,1.6035380952381e-05,1.0554e-05,1.7251619047619e-05,2.02649047619048e-05,1.3105e-05,1.61345952380952e-05,1.1706e-05,1.15755e-05,1.60569047619048e-05
2018-01-22,3.0398e-05,2.4578e-05,2.0355e-05,1.98085e-05,1.70765e-05,2.1086e-05,2.11352857142857e-05,1.67545e-05,1.7914e-05,1.43947857142857e-05,1.76541428571429e-05,2.12343333333333e-05,1.47203333333333e-05,1.16203333333333e-05,1.67243333333333e-05,1.97963333333333e-05,1.35473333333333e-05,1.59928333333333e-05,1.3035619047619e-05,1.30009761904762e-05,1.69689047619048e-05
2018-01-23,2.82583333333333e-05,2.3339e-05,1.8821e-05,1.78905e-05,1.46636666666667e-05,1.9022e-05,2.04662857142857e-05,1.58867857142857e-05,1.6586e-05,1.2881e-05,1.63818571428571e-05,2.01432857142857e-05,1.3253e-05,9.841e-06,1.52118571428571e-05,1.9052e-05,1.19075e-05,1.44885e-05,1.05953333333333e-05,1.0859e-05,1.51005714285714e-05
2018-01-24,2.91554761904762e-05,2.42157619047619e-05,2.03338095238095e-05,1.78798333333333e-05,1.42718095238095e-05,1.92905238095238e-05,2.1309619047619e-05,1.72260952380952e-05,1.66513333333333e-05,1.26095952380952e-05,1.66827380952381e-05,2.12614761904762e-05,1.40151666666667e-05,1.03289761904762e-05,1.60606904761905e-05,1.86273333333333e-05,1.12866666666667e-05,1.42696666666667e-05,9.84547619047619e-06,1.04241904761905e-05,1.50714761904762e-05
2018-01-25,2.8372619047619e-05,2.3736380952381e-05,2.07137142857143e-05,1.78811666666667e-05,1.36013333333333e-05,1.9336619047619e-05,2.1109619047619e-05,1.79317857142857e-05,1.67148333333333e-05,1.19346666666667e-05,1.6848380952381e-05,2.34692857142857e-05,1.43315e-05,9.3175e-06,1.67332142857143e-05,1.86693333333333e-05,1.11106666666667e-05,1.43616666666667e-05,1.00183333333333e-05,1.00753333333333e-05,1.5270619047619e-05
2018-01-26,3.29894761904762e-05,2.71489047619048e-05,2.65578095238095e-05,2.00306666666667e-05,1.64964047619048e-05,2.33924047619048e-05,2.3625619047619e-05,2.22897380952381e-05,1.83246666666667e-05,1.4086119047619e-05,1.9854119047619e-05,3.06354761904762e-05,1.69253333333333e-05,1.29122380952381e-05,2.18192380952381e-05,1.96003333333333e-05,1.24201666666667e-05,1.62236666666667e-05,1.1812619047619e-05,1.2604119047619e-05,1.8823619047619e-05
2018-01-29,3.75109047619048e-05,3.29515238095238e-05,2.92488333333333e-05,2.20253095238095e-05,2.14885952380952e-05,2.75137380952381e-05,2.9865619047619e-05,2.58721666666667e-05,2.07470476190476e-05,1.94279761904762e-05,2.47496904761905e-05,3.22233333333333e-05,1.81271666666667e-05,1.59971666666667e-05,2.43141666666667e-05,2.0464619047619e-05,1.45011904761905e-05,1.79969761904762e-05,1.63849047619048e-05,1.68072619047619e-05,2.24519047619048e-05
2018-01-30,5.51423333333333e-05,4.4975e-05,4.50418333333333e-05,3.48e-05,2.86393333333333e-05,3.94031666666667e-05,3.80525714285714e-05,3.65819285714286e-05,2.94342142857143e-05,2.43301428571429e-05,3.28229285714286e-05,4.60759047619048e-05,2.94507857142857e-05,2.25286904761905e-05,3.47947380952381e-05,2.96721428571429e-05,1.97334285714286e-05,2.65427857142857e-05,1.9230619047619e-05,2.17020238095238e-05,3.03719047619048e-05
2018-01-31,5.54626190476191e-05,4.43859761904762e-05,4.44303571428571e-05,3.42290476190476e-05,2.8544380952381e-05,3.91765e-05,3.88659047619048e-05,3.75784285714286e-05,3.02076904761905e-05,2.44640238095238e-05,3.31555e-05,4.71825714285714e-05,3.04096428571429e-05,2.26906428571429e-05,3.51875e-05,3.0406619047619e-05,1.98609523809524e-05,2.68605e-05,1.9252619047619e-05,2.17565e-05,3.0506e-05
2018-02-01,5.24463333333333e-05,4.15808333333333e-05,4.18475e-05,3.33061666666667e-05,2.77456666666667e-05,3.723e-05,3.65873333333333e-05,3.5233e-05,2.94996666666667e-05,2.33701666666667e-05,3.1287e-05,4.49805714285714e-05,2.96451428571429e-05,2.19465e-05,3.35107142857143e-05,3.0192619047619e-05,1.94568333333333e-05,2.62384285714286e-05,1.94143333333333e-05,2.1303e-05,2.92601428571429e-05
2018-02-02,8.24134761904762e-05,6.74522380952381e-05,7.59287142857143e-05,5.53724761904762e-05,5.01181904761905e-05,6.53494523809524e-05,5.8905619047619e-05,6.44338571428571e-05,4.84892380952381e-05,4.25580952380952e-05,5.55009761904762e-05,8.08605714285714e-05,5.39527142857143e-05,4.57472857142857e-05,6.46839285714286e-05,4.62254761904762e-05,3.54811904761905e-05,4.67234523809524e-05,3.51794761904762e-05,4.1835880952381e-05,5.54199047619048e-05
2018-02-05,0.000173427571428571,0.000147595642857143,0.000154493357142857,0.000129691857142857,0.000125826,0.0001538385,0.000129279285714286,0.000133590214285714,0.000113500714285714,0.000109009,0.000133108,0.000148675619047619,0.000118052619047619,0.000111072666666667,0.00014103,0.000105970619047619,9.68336666666667e-05,0.0001182975,9.79223333333333e-05,0.0001151035,0.000140958
2018-02-06,0.000200167333333333,0.0001648975,0.000182748666666667,0.000135334666666667,0.000132585666666667,0.000176066833333333,0.000140233571428571,0.000152133642857143,0.000116382857142857,0.000112943714285714,0.000147405142857143,0.000178249619047619,0.000124848547619048,0.000118691261904762,0.000164610952380952,0.000104705619047619,9.68579047619048e-05,0.000122714880952381,9.88304761904762e-05,0.000120566595238095,0.000159405619047619
2018-02-07,0.000200344476190476,0.000164724547619048,0.000182355761904762,0.000133844142857143,0.000132462333333333,0.000176463452380952,0.000139652904761905,0.000151497476190476,0.000115007214285714,0.000112528333333333,0.000147410595238095,0.000177733619047619,0.000124302928571429,0.000118235833333333,0.000164265523809524,0.000106555142857143,9.5872e-05,0.000120860785714286,9.85333333333333e-05,0.000120571166666667,0.000160087904761905
2018-02-08,0.000283341619047619,0.00023016030952381,0.000253654785714286,0.000179119023809524,0.000189105261904762,0.000248314452380952,0.000191150904761905,0.000207855642857143,0.000150617761904762,0.000157227880952381,0.000204059976190476,0.000238754285714286,0.000163329857142857,0.000166829428571429,0.000225987285714286,0.000131174904761905,0.000126808952380952,0.00016005669047619,0.000137171476190476,0.000169606595238095,0.000222289619047619
2018-02-09,0.000306968571428571,0.000250839714285714,0.000269844428571429,0.000185957785714286,0.000209755428571429,0.0002673345,0.000209250476190476,0.000222026452380952,0.00015660219047619,0.000175300619047619,0.000220707333333333,0.000249580904761905,0.000168370380952381,0.000181355738095238,0.000238981166666667,0.000132683476190476,0.000132286047619048,0.000165613833333333,0.000154688904761905,0.000186285333333333,0.000237595333333333
2018-02-12,0.000321148619047619,0.000261001214285714,0.000280244452380952,0.000188810476190476,0.000218602380952381,0.000279169952380952,0.000216416285714286,0.000228862214285714,0.000158064857142857,0.000181655285714286,0.000229005214285714,0.000253926619047619,0.00016736880952381,0.000187923547619048,0.000246685619047619,0.000130340904761905,0.000134140523809524,0.00016707480952381,0.000160206619047619,0.000193693047619048,0.000247183619047619
2018-02-13,0.000317055476190476,0.000257694761904762,0.000276651285714286,0.00018718630952381,0.000217445738095238,0.000275937857142857,0.000213819619047619,0.000226051357142857,0.000156812595238095,0.000180887380952381,0.000226405571428571,0.000250885571428571,0.000166016785714286,0.000187113642857143,0.000243862214285714,0.000129744476190476,0.000133815404761905,0.000165801357142857,0.000160252619047619,0.000192804928571429,0.000244633142857143
2018-02-14,0.000334987285714286,0.000271570571428571,0.000292867142857143,0.000187080642857143,0.000226650214285714,0.000290111,0.000224538476190476,0.000238591785714286,0.000156627119047619,0.000188053761904762,0.000237355666666667,0.000265546571428571,0.000165878571428571,0.000195455357142857,0.000256672,0.000129159904761905,0.00013400869047619,0.000165620666666667,0.000164872619047619,0.000200121166666667,0.000255819333333333
2018-02-15,0.000328807285714286,0.000267284857142857,0.000290693857142857,0.0001930415,0.0002264965,0.000289968857142857,0.000222081571428571,0.000237839571428571,0.0001649025,0.000189351,0.000238700071428571,0.000265888571428571,0.000174044,0.0001974585,0.000258736571428571,0.000156707333333333,0.000145443166666667,0.000177358666666667,0.000168694333333333,0.000204049833333333,0.000259857904761905
2018-02-16,0.000328799904761905,0.000267156238095238,0.0002906655,0.000192731214285714,0.000226315761904762,0.000289896357142857,0.000222119904761905,0.0002380145,0.000165068214285714,0.000189640595238095,0.000238756857142857,0.000265976,0.0001744875,0.0001977735,0.0002588455,0.000157286142857143,0.000146252285714286,0.000177538071428571,0.000169456904761905,0.000204266142857143,0.000259910285714286
2018-02-20,0.000326784,0.000264638,0.00028927,0.0001899485,0.0002244935,0.000288029,0.000219966571428571,0.000237680428571429,0.000163511928571429,0.000189447857142857,0.000237618214285714,0.000267010904761905,0.000175287238095238,0.000199470642857143,0.000259248285714286,0.000157158904761905,0.000147767642857143,0.000177270285714286,0.000172184285714286,0.000205085071428571,0.000259617142857143
2018-02-21,0.000325138619047619,0.000262971404761905,0.000286618428571429,0.000186293857142857,0.000222718642857143,0.000285246952380952,0.000218286476190476,0.000234950857142857,0.000159518714285714,0.000187665285714286,0.000234744238095238,0.000262978142857143,0.000170996285714286,0.000196527214285714,0.000255072428571429,0.000159675571428571,0.000143271928571429,0.000173136357142857,0.000170298571428571,0.000201977642857143,0.000255306619047619
2018-02-22,0.000325243,0.0002630495,0.000286831,0.000183899,0.0002226955,0.000285218,0.000218338476190476,0.000235128380952381,0.000157155571428571,0.000187608380952381,0.000234677952380952,0.000263357904761905,0.000167761857142857,0.000196593904761905,0.000255141761904762,0.000163841285714286,0.000140284357142857,0.000169834642857143,0.000170059904761905,0.000201709261904762,0.000255004904761905
2018-02-23,0.000338531619047619,0.000277847238095238,0.000302099880952381,0.000195599071428571,0.00023592530952381,0.000299728285714286,0.000234772476190476,0.000252081261904762,0.000170036142857143,0.000202164119047619,0.000250697071428571,0.000280845619047619,0.000181037928571429,0.00021159569047619,0.000271657214285714,0.000173646142857143,0.000151341285714286,0.000182144571428571,0.000182526904761905,0.000215600642857143,0.000270412285714286
2018-02-26,0.000345154476190476,0.000284984833333333,0.0003108455,0.000202450380952381,0.000241228166666667,0.000306979904761905,0.000242410333333333,0.000261168,0.000177440666666667,0.000208107166666667,0.000258461833333333,0.00029029,0.000190214,0.0002200155,0.0002809195,0.000180725904761905,0.000156740333333333,0.000189665523809524,0.000185818333333333,0.000221618166666667,0.000278305619047619
2018-02-27,0.000338798285714286,0.000280911071428571,0.000303954928571429,0.000200451142857143,0.000238394714285714,0.000302657571428571,0.000240291476190476,0.000256738523809524,0.000176889952380952,0.000207007928571429,0.000256302642857143,0.000282820476190476,0.000188027047619048,0.000216924571428571,0.000276217357142857,0.000181181904761905,0.000156913357142857,0.000189213285714286,0.000185599285714286,0.000220581428571429,0.000276125142857143
2018-02-28,0.000340240476190476,0.0002816095,0.000306448238095238,0.000204813119047619,0.000239121452380952,0.000304588023809524,0.000240361,0.0002585735,0.0001804615,0.00020721,0.000257551,0.000285665619047619,0.00019216080952381,0.000218530976190476,0.000278822761904762,0.000186451904761905,0.000159925238095238,0.000193349880952381,0.000185881904761905,0.000221729047619048,0.000278343476190476
2018-03-01,0.000344136904761905,0.000284387119047619,0.000306712095238095,0.000205785833333333,0.000243932071428571,0.000309136619047619,0.000242311476190476,0.000259001880952381,0.000181266833333333,0.000210352285714286,0.000260619476190476,0.000283731904761905,0.000191317666666667,0.000221187928571429,0.000280544380952381,0.000186271333333333,0.000162212,0.000195143833333333,0.000189036571428571,0.000225656285714286,0.000282629476190476
2018-03-02,0.000342658619047619,0.000286294738095238,0.000308805904761905,0.000206329357142857,0.000244407404761905,0.000309818428571429,0.000245415476190476,0.000261835309523809,0.000182379214285714,0.00021333980952381,0.000263601857142857,0.000286271476190476,0.000192351714285714,0.000224095976190476,0.000283419857142857,0.000186662571428571,0.000163210714285714,0.000196151785714286,0.000191213476190476,0.000227935857142857,0.000284995142857143
2018-03-05,0.000350902333333333,0.000293417,0.000316489333333333,0.000219151666666667,0.000252960833333333,0.000318403666666667,0.000251319142857143,0.000268504285714286,0.0001930385,0.000220809214285714,0.0002709375,0.000293428904761905,0.000204354166666667,0.000232058261904762,0.000291431666666667,0.000205904333333333,0.000176648166666667,0.000209368333333333,0.000200062904761905,0.000236869666666667,0.000293909333333333
2018-03-06,0.000324916,0.0002711665,0.0002877695,0.000201523,0.000235464,0.0002948665,0.000232645333333333,0.0002440555,0.000178298666666667,0.000205895666666667,0.000250885833333333,0.000261741571428571,0.000185004571428571,0.0002127465,0.000265456928571429,0.000194277904761905,0.000164842333333333,0.000193496595238095,0.000188294333333333,0.000221040166666667,0.000272617904761905
2018-03-07,0.000226035619047619,0.000184109023809524,0.000200033642857143,0.000123564619047619,0.000155116476190476,0.000200368595238095,0.000156402904761905,0.000167427428571429,0.000109526523809524,0.000135173095238095,0.000167938619047619,0.000184833571428571,0.000115627142857143,0.000141482071428571,0.000181992714285714,0.000132859619047619,0.000101489476190476,0.000118909595238095,0.000123006904761905,0.000144264880952381,0.000182464476190476
2018-03-08,0.000202013476190476,0.000169274238095238,0.000175707880952381,0.000117612214285714,0.000149662119047619,0.000180487238095238,0.000147820619047619,0.00015217119047619,0.000106006357142857,0.00013252030952381,0.000155955119047619,0.000160294904761905,0.000109536571428571,0.000135669595238095,0.00016174119047619,0.000131426571428571,0.000100330428571429,0.000114062357142857,0.000122652904761905,0.00014011430952381,0.000166159619047619
2018-03-09,0.000215233,0.000180613,0.0001881175,0.000129381,0.0001573325,0.00019222,0.000157534904761905,0.000162872238095238,0.000116315404761905,0.000139074976190476,0.000165978547619048,0.000171656904761905,0.000119501738095238,0.00014299330952381,0.000172957380952381,0.000137824904761905,0.000107623476190476,0.000125269547619048,0.000127050619047619,0.000146835261904762,0.000176430476190476
2018-03-12,0.000109553285714286,9.39280714285714e-05,9.68e-05,6.98443571428571e-05,8.35263571428571e-05,9.98539285714286e-05,8.64401428571429e-05,8.79985e-05,6.74872142857143e-05,7.84957142857143e-05,9.02083571428571e-05,9.28473333333333e-05,6.808e-05,7.90926666666667e-05,9.31251666666667e-05,0.000104289571428571,6.60130714285714e-05,7.32287857142857e-05,7.56649047619048e-05,8.2351619047619e-05,9.57044761904762e-05
2018-03-13,0.000104164619047619,8.85913333333333e-05,9.31460476190476e-05,7.13903809523809e-05,7.47695476190476e-05,9.63697619047619e-05,8.14163333333333e-05,8.45348333333333e-05,6.83701666666667e-05,7.09898333333333e-05,8.65938333333333e-05,9.0461619047619e-05,6.87439523809524e-05,7.3846619047619e-05,9.06654047619048e-05,0.000105452619047619,6.56339523809524e-05,7.46347380952381e-05,6.6638619047619e-05,7.59584047619048e-05,9.35544761904762e-05
2018-03-14,9.72619047619048e-05,8.56652142857143e-05,8.78020476190476e-05,7.18984047619048e-05,7.15758095238095e-05,9.04849523809524e-05,8.12641428571428e-05,8.27806428571429e-05,7.01157142857143e-05,7.00554285714286e-05,8.41323571428571e-05,8.65644761904762e-05,6.98560476190476e-05,7.15710952380952e-05,8.61250238095238e-05,0.000107566904761905,6.64588095238095e-05,7.51144523809524e-05,6.5322619047619e-05,7.32484047619048e-05,8.85384761904762e-05
2018-03-15,9.71971428571428e-05,8.56383571428571e-05,8.78931428571429e-05,7.21549285714286e-05,7.15862857142857e-05,9.06222857142857e-05,8.12774761904762e-05,8.29505238095238e-05,7.04137380952381e-05,7.01130476190476e-05,8.4315880952381e-05,8.71494761904762e-05,7.05297619047619e-05,7.18439523809524e-05,8.6615119047619e-05,0.000108051619047619,6.68345238095238e-05,7.55616904761905e-05,6.54369047619048e-05,7.35017380952381e-05,8.89019047619048e-05
2018-03-16,8.36419047619048e-05,7.61745e-05,7.62695476190476e-05,7.47359761904762e-05,6.56432142857143e-05,8.06006666666667e-05,7.4761e-05,7.51095e-05,7.25465e-05,6.60955e-05,7.73395e-05,7.80094761904762e-05,7.37407619047619e-05,6.71451428571429e-05,7.80831666666667e-05,0.000108763619047619,6.84454285714286e-05,7.75441666666667e-05,6.30221428571429e-05,6.91375e-05,8.14973333333333e-05
2018-03-19,8.46959047619048e-05,7.79237380952381e-05,7.88609761904762e-05,6.57328571428571e-05,6.40039285714286e-05,8.20840238095238e-05,7.72729047619048e-05,7.84413095238095e-05,6.39608571428571e-05,6.49239285714286e-05,7.96071904761905e-05,8.1980619047619e-05,6.73502142857143e-05,6.69518571428571e-05,8.12493809523809e-05,8.23852857142857e-05,5.72776428571429e-05,6.80277857142857e-05,5.94375714285714e-05,6.75991428571429e-05,8.3488619047619e-05
2018-03-20,8.70342857142857e-05,7.92841428571429e-05,7.9432e-05,6.51030714285714e-05,6.46398571428571e-05,8.27842142857143e-05,7.79929047619048e-05,7.87545e-05,6.3395619047619e-05,6.50829285714286e-05,7.99586904761905e-05,8.2115e-05,6.71435e-05,6.7051e-05,8.14055e-05,8.20014761904762e-05,5.65192142857143e-05,6.76837619047619e-05,5.89875714285714e-05,6.76246428571429e-05,8.3654619047619e-05
2018-03-21,8.78781428571429e-05,7.94445e-05,7.94556428571429e-05,6.45699285714286e-05,6.51391428571429e-05,8.28902857142857e-05,7.63643333333333e-05,7.65028333333333e-05,6.04205e-05,6.2434e-05,7.82525e-05,7.90474761904762e-05,6.32204285714286e-05,6.33336428571429e-05,7.90607857142857e-05,7.73602857142857e-05,5.14509285714286e-05,6.46263571428571e-05,5.47451428571429e-05,6.48322857142857e-05,8.18715714285714e-05
2018-03-22,0.000140091,0.0001203425,0.0001160775,9.6705e-05,9.38035e-05,0.000121945,0.000107995571428571,0.0001048315,8.70777857142857e-05,8.42912857142857e-05,0.000108700785714286,0.000104418333333333,8.70733333333333e-05,8.29125e-05,0.000106327166666667,9.16704761904762e-05,7.12831428571429e-05,8.91893095238095e-05,6.96041428571429e-05,8.60621428571429e-05,0.000111033476190476
2018-03-23,0.000167860904761905,0.000145573452380952,0.000143432166666667,0.000118903380952381,0.000110059785714286,0.000145133285714286,0.000130814476190476,0.000129653333333333,0.00010619269047619,9.90556428571429e-05,0.000129783142857143,0.000131354333333333,0.000108620833333333,9.8924e-05,0.000129173,9.88594761904762e-05,8.42213571428572e-05,0.000107866857142857,7.91201428571429e-05,9.96371428571429e-05,0.000130394142857143
2018-03-26,0.000216155476190476,0.000182866666666667,0.000183055761904762,0.000135540642857143,0.000134038,0.000181670880952381,0.000158957333333333,0.000159631666666667,0.0001179015,0.000116531,0.000157276833333333,0.000163278619047619,0.000121194928571429,0.0001176135,0.00015846930952381,0.000102612142857143,9.0673e-05,0.000119201214285714,8.9372e-05,0.000116633,0.000157243904761905
2018-03-27,0.000237202333333333,0.000190522166666667,0.0001907105,0.000140700833333333,0.000135853333333333,0.0001906515,0.000159640904761905,0.000159760571428571,0.000117391238095238,0.00011478630952381,0.000158428142857143,0.000162706571428571,0.000120054571428571,0.000115234142857143,0.000159062142857143,0.000101164904761905,8.83854761904762e-05,0.000118999642857143,8.67756190476191e-05,0.000114986285714286,0.000158946285714286
2018-03-28,0.000235586904761905,0.000187460047619048,0.000187686523809524,0.000136618619047619,0.000131829952380952,0.000187469833333333,0.000155303476190476,0.000155671738095238,0.00011332019047619,0.000109996523809524,0.000153796833333333,0.000158886619047619,0.000116520595238095,0.000110880261904762,0.000154674166666667,0.000100015476190476,8.53093095238095e-05,0.000114458333333333,8.22404761904762e-05,0.000109768666666667,0.000154015333333333
2018-03-29,0.000249936619047619,0.000199272333333333,0.000199076285714286,0.000143375666666667,0.000138653952380952,0.000197886357142857,0.000164896333333333,0.000164834,0.000118258666666667,0.000115309666666667,0.00016215,0.000167578285714286,0.000120865,0.000115799785714286,0.000162580357142857,0.000100220333333333,8.70708333333333e-05,0.0001183065,8.47776190476191e-05,0.000114206857142857,0.000161201571428571
2018-04-02,0.000280983476190476,0.000223956333333333,0.000220821714285714,0.000165295142857143,0.000154577285714286,0.000217304404761905,0.000184496333333333,0.000182157,0.0001356795,0.000128046,0.000177679833333333,0.000182762571428571,0.000136226214285714,0.000126848928571429,0.000176056857142857,0.000115694142857143,9.83322857142857e-05,0.000132039071428571,9.27125714285714e-05,0.000123888642857143,0.000173014619047619
2018-04-03,0.000289145285714286,0.000232472285714286,0.000230199285714286,0.000170721142857143,0.000160820714285714,0.000225382785714286,0.000193277285714286,0.000191911285714286,0.000141521642857143,0.000134476714285714,0.000186010785714286,0.000193528285714286,0.000142512642857143,0.000133998214285714,0.000185310285714286,0.000118988904761905,0.000102627523809524,0.000137578976190476,9.7421619047619e-05,0.000129989880952381,0.000180918619047619
2018-04-04,0.000288739,0.0002341925,0.0002310335,0.0001599295,0.0001599115,0.0002245875,0.000196558619047619,0.000194484214285714,0.00013382019047619,0.000135366166666667,0.000187218095238095,0.000195343285714286,0.000133816642857143,0.0001341545,0.000185695071428571,0.000102189904761905,9.34376666666667e-05,0.000127370952380952,9.62163333333333e-05,0.000128815333333333,0.000179803476190476
