date,SPY,EFA,VOO,IVV,TLT,TIP,IVE,XLE,XLI,XLK,XLF
2016-07-26,0.0005,0.0042,-0.0001,0.0004,0.0016,0.0017000000000000001,0.0023,0.0058,0.0083,0.0022,0.0008
2016-07-25,-0.0027,-0.0012,-0.0024,-0.0026,-0.0007000000000000001,-0.0022,-0.0043,-0.0199,-0.0053,-0.0013,-0.0021
2016-07-22,0.0045000000000000005,0.0019,0.0046,0.0044,0.0017000000000000001,-0.0009,0.005600000000000001,0.0031,0.0019,0.0059,0.0064
2016-07-21,-0.0038,-0.004,-0.0038,-0.0036,0.002,0.0004,-0.0036,-0.009899999999999999,-0.0102,-0.0052,-0.0051
2016-07-20,0.0040999999999999995,0.009000000000000001,0.004,0.0042,-0.0055000000000000005,-0.0018,0.0018,-0.0014000000000000002,0.0019,0.0131,0.0017000000000000001
2016-07-19,-0.001,-0.0079,-0.0011,-0.0011,0.005600000000000001,0.0001,-0.0009,-0.005600000000000001,0.0005,-0.0022,0.0004
2016-07-18,0.0027,0.0025,0.0029,0.0028000000000000004,-0.0009,-0.0007000000000000001,0.0016,0.0007000000000000001,-0.0009,0.0067,0.0034000000000000002
2016-07-15,-0.0013,-0.0051,-0.0015,-0.0015,-0.0086,-0.0011,-0.0016,-0.0006,-0.0002,-0.0009,-0.0017000000000000001
2016-07-14,0.005600000000000001,0.0086,0.0058,0.0055000000000000005,-0.014499999999999999,-0.0026,0.0054,0.0051,0.0076,0.006500000000000001,0.009399999999999999
2016-07-13,-0.0001,-0.0011,-0.0004,-0.0001,0.0118,0.0021,0.0012,-0.0086,0.0024,0.0002,0.0
2016-07-12,0.0073,0.013600000000000001,0.006999999999999999,0.006999999999999999,-0.016399999999999998,-0.0033,0.0096,0.0248,0.0092,0.008100000000000001,0.0126
2016-07-11,0.0034999999999999996,0.0147,0.0034999999999999996,0.0038,-0.0088,-0.0048,0.0036,0.0019,0.0063,0.0059,0.005699999999999999
2016-07-08,0.0149,0.015300000000000001,0.0152,0.0152,0.0074,0.0022,0.015600000000000001,0.013300000000000001,0.02,0.015700000000000002,0.0191
2016-07-07,-0.0006,-0.004,-0.0007000000000000001,-0.0009,-0.0001,-0.002,-0.0022,-0.0102,0.0027,0.0,0.0013
2016-07-06,0.006,-0.0018,0.0059,0.005699999999999999,0.0016,0.0024,0.0062,0.0043,0.005,0.006999999999999999,0.0027
2016-07-05,-0.0072,-0.019299999999999998,-0.006999999999999999,-0.0070999999999999995,0.0125,0.0016,-0.01,-0.020099999999999996,-0.0091,-0.0074,-0.015
2016-07-01,0.0021,0.0,0.0021,0.003,0.0139,0.0078000000000000005,0.0002,0.0053,0.0032,0.0023,-0.005
2016-06-30,0.013600000000000001,0.0149,0.013500000000000002,0.013000000000000001,0.0037,0.0019,0.015600000000000001,0.008,0.0191,0.011000000000000001,0.0158
2016-06-29,0.017,0.0183,0.0172,0.0167,-0.0077,-0.0006,0.0183,0.019,0.0178,0.0154,0.0227
2016-06-28,0.018000000000000002,0.0262,0.018500000000000003,0.0187,0.0021,0.0034000000000000002,0.0177,0.0278,0.0169,0.019799999999999998,0.0256
2016-06-27,-0.0174,-0.0192,-0.018799999999999997,-0.0189,0.025,0.0029,-0.0192,-0.032,-0.0235,-0.020099999999999996,-0.0285
2016-06-24,-0.0364,-0.0859,-0.0353,-0.0354,0.0268,0.0063,-0.038599999999999995,-0.0323,-0.0407,-0.0384,-0.0536
2016-06-23,0.013000000000000001,0.0277,0.0129,0.013000000000000001,-0.011399999999999999,0.0003,0.0152,0.0165,0.0116,0.013600000000000001,0.021
2016-06-22,-0.0016,-0.0005,-0.0017000000000000001,-0.0017000000000000001,0.0016,0.0027,-0.0016,-0.005600000000000001,-0.0028000000000000004,-0.0034000000000000002,-0.0009
2016-06-21,0.0028000000000000004,0.008,0.0029,0.0028000000000000004,-0.0046,-0.003,0.0033,0.011899999999999999,-0.0007000000000000001,0.0069,0.005699999999999999
2016-06-20,0.0064,0.0248,0.0064,0.0066,-0.010700000000000001,-0.0029,0.0059,0.0087,0.0092,0.0042,0.005699999999999999
2016-06-17,-0.0037,0.009899999999999999,-0.0037,-0.0038,-0.0062,-0.0025,-0.0001,0.0103,0.0009,-0.0067,-0.0004
2016-06-16,0.003,0.0021,0.0033,0.0033,0.0049,-0.002,0.0036,-0.0048,0.0017000000000000001,0.0021,0.0022
2016-06-15,-0.0014000000000000002,0.0067,-0.0015,-0.0018,0.0038,0.004699999999999999,-0.0009,-0.0024,0.0004,-0.0025,0.0013
2016-06-14,-0.002,-0.016,-0.0022,-0.0018,-0.0007000000000000001,-0.0025,-0.0037,-0.0006,0.0002,0.0023,-0.0148
2016-06-13,-0.0077,-0.014499999999999999,-0.0075,-0.0079,0.0045000000000000005,-0.0013,-0.0075,-0.003,-0.0108,-0.0111,-0.0069
2016-06-10,-0.0095,-0.0291,-0.0096,-0.009399999999999999,0.0048,0.0,-0.0095,-0.0216,-0.011699999999999999,-0.0077,-0.0124
2016-06-09,-0.0014000000000000002,-0.0123,-0.0015,-0.0012,0.006500000000000001,0.0003,-0.0024,-0.0076,-0.0002,0.0002,-0.0072
2016-06-08,0.0033,0.002,0.0033,0.0032,0.0054,0.0023,0.0032,-0.0023,0.0063,0.002,0.0008
2016-06-07,0.0016,0.0073,0.0018,0.0012,0.0024,0.0027,0.0027,0.0226,0.0048,0.0040999999999999995,-0.0021
2016-06-06,0.0051,0.005600000000000001,0.0048,0.0055000000000000005,-0.0074,0.0011,0.0072,0.022099999999999998,0.0095,0.0018,0.006
2016-06-03,-0.003,0.006500000000000001,-0.0029,-0.0033,0.014199999999999999,0.006500000000000001,-0.0033,-0.0039000000000000003,-0.0009,-0.0023,-0.0143
2016-06-02,0.003,0.0,0.003,0.0033,0.0072,0.0034000000000000002,0.0029,-0.0013,0.0013,-0.0009,0.0021
2016-06-01,0.002,-0.0009,0.0019,0.0019,0.0040999999999999995,-0.0015,0.0025,0.0003,0.0009,-0.0025,0.0021
2016-05-31,-0.0019,-0.0048,-0.0012,-0.0016,0.0024,-0.0015,-0.0014000000000000002,-0.0039000000000000003,-0.0002,0.002,-0.0025
2016-05-27,0.0043,-0.001,0.0039000000000000003,0.0040999999999999995,-0.0015,-0.0013,0.0040999999999999995,0.0006,0.0038,0.0048,0.0068000000000000005
2016-05-26,0.0003,0.0027,0.0005,0.0004,0.0052,0.0029,-0.0015,-0.0042,-0.0029,0.0032,-0.0059
2016-05-25,0.0068000000000000005,0.0105,0.0068000000000000005,0.0067,-0.0038,0.0008,0.0092,0.0158,0.0068000000000000005,0.0069,0.0106
2016-05-24,0.013000000000000001,0.014499999999999999,0.0127,0.013000000000000001,-0.0044,-0.001,0.0111,0.005,0.0104,0.018799999999999997,0.0151
2016-05-23,-0.0014000000000000002,-0.0033,-0.0013,-0.0014000000000000002,0.0022,0.0005,-0.0018,-0.0026,-0.0018,-0.0019,-0.0009
2016-05-20,0.0063,0.0083,0.0062,0.0060999999999999995,0.0008,-0.0005,0.0058,0.0059,0.0051,0.0121,0.0069
2016-05-19,-0.0034999999999999996,-0.0072,-0.0032,-0.0034999999999999996,0.0043,-0.0004,-0.0024,0.0002,-0.009399999999999999,-0.0054,-0.0095
2016-05-18,0.0003,0.0003,-0.0002,0.0001,-0.014199999999999999,-0.0087,0.0004,-0.0096,-0.0034000000000000002,0.0019,0.0175
2016-05-17,-0.009300000000000001,-0.0073,-0.0088,-0.0088,0.0017000000000000001,0.0007000000000000001,-0.006999999999999999,0.004699999999999999,-0.0048,-0.01,-0.005699999999999999
2016-05-16,0.009899999999999999,0.011899999999999999,0.01,0.0101,-0.0086,-0.0011,0.0092,0.0169,0.0124,0.013999999999999999,0.0052
2016-05-13,-0.0087,-0.0103,-0.0092,-0.0092,0.0097,0.0024,-0.0111,-0.0128,-0.0126,-0.0038,-0.0121
2016-05-12,0.0003,-0.0003,0.0006,0.0005,-0.0046,-0.0007000000000000001,0.0007000000000000001,0.0028000000000000004,-0.0021,-0.0028000000000000004,0.0004
2016-05-11,-0.009399999999999999,-0.0086,-0.009399999999999999,-0.009300000000000001,0.005699999999999999,-0.0002,-0.0075,0.0031,-0.0083,-0.0072,-0.010700000000000001
2016-05-10,0.0124,0.0143,0.0124,0.0121,0.0001,0.0031,0.0125,0.0176,0.0172,0.013000000000000001,0.0143
2016-05-09,0.0008,-0.0021,0.0011,0.001,0.0031,0.0006,-0.002,-0.0146,-0.0045000000000000005,0.0,-0.0026
2016-05-06,0.0037,0.0028000000000000004,0.0036,0.0039000000000000003,-0.0043,-0.0034999999999999996,0.0025,-0.0023,0.0067,0.0074,0.0043
2016-05-05,-0.0002,-0.0021,-0.0001,-0.0003,0.0067,0.0032,-0.0002,0.008199999999999999,-0.0005,0.0005,-0.0004
2016-05-04,-0.005600000000000001,-0.0115,-0.0059,-0.005699999999999999,0.0055000000000000005,0.0011,-0.0078000000000000005,-0.0144,-0.0123,-0.0031,-0.0078000000000000005
2016-05-03,-0.0087,-0.016399999999999998,-0.0085,-0.0088,0.0126,0.0004,-0.0103,-0.0236,-0.008100000000000001,-0.0092,-0.0128
2016-05-02,0.0079,0.009399999999999999,0.008,0.0078000000000000005,-0.0101,-0.0033,0.0070999999999999995,-0.001,0.0052,0.0074,0.009000000000000001
2016-04-29,-0.0054,-0.0043,-0.005699999999999999,-0.0054,0.0026,-0.0004,-0.0076,-0.0016,-0.0058,-0.0087,-0.0055000000000000005
2016-04-28,-0.0091,-0.013600000000000001,-0.009000000000000001,-0.0087,0.0040999999999999995,0.0052,-0.0088,-0.0149,-0.0096,-0.0125,-0.0106
2016-04-27,0.0021,0.0007000000000000001,0.0021,0.0019,0.01,0.0060999999999999995,0.0064,0.019,0.0070999999999999995,-0.0046,0.0017000000000000001
2016-04-26,0.0015,0.0034999999999999996,0.0015,0.0017000000000000001,-0.0045000000000000005,-0.0004,0.004699999999999999,0.016,0.0089,-0.0048,0.0064
2016-04-25,-0.0017000000000000001,-0.005,-0.0016,-0.0018,-0.0040999999999999995,-0.0011,-0.0034999999999999996,-0.011200000000000002,-0.0048,0.0002,-0.0021
2016-04-22,0.0,0.0005,0.0003,-0.0001,-0.0026,-0.0006,0.0062,0.014499999999999999,0.0025,-0.0174,0.009399999999999999
2016-04-21,-0.0054,-0.006,-0.005600000000000001,-0.005,-0.0059,-0.0012,-0.0066,-0.0059,-0.0025,-0.0036,-0.0089
2016-04-20,0.001,0.0008,0.0008,0.0008,-0.011000000000000001,-0.0042,0.0023,0.009000000000000001,-0.0016,0.002,0.0077
2016-04-19,0.0032,0.0173,0.003,0.003,-0.0031,0.0017000000000000001,0.008,0.02,0.0070999999999999995,-0.005600000000000001,0.0126
2016-04-18,0.006999999999999999,0.0086,0.0072,0.0073,-0.0043,-0.0002,0.0076,0.0165,0.0009,0.0043,0.0074
2016-04-15,-0.0011,-0.0022,-0.0011,-0.0016,0.0086,0.0036,-0.0023,-0.013500000000000002,0.0014000000000000002,-0.0038,-0.0034999999999999996
2016-04-14,0.0,0.0033,-0.0001,0.0001,-0.0048,-0.0024,0.0009,0.0023,0.0018,-0.0002,0.0022
2016-04-13,0.0101,0.0159,0.01,0.01,0.0034999999999999996,0.0009,0.011899999999999999,0.004699999999999999,0.0149,0.0102,0.0227
2016-04-12,0.009300000000000001,0.0149,0.0097,0.009899999999999999,-0.0069,-0.0042,0.011000000000000001,0.0298,0.0058,0.0069,0.0126
2016-04-11,-0.0023,0.0005,-0.0026,-0.0028000000000000004,-0.0013,-0.0025,-0.0007000000000000001,-0.0042,0.0004,-0.0027,0.0040999999999999995
2016-04-08,0.0027,0.0191,0.0027,0.003,-0.0063,-0.002,0.0042,0.020099999999999996,0.0039000000000000003,0.0,0.0036
2016-04-07,-0.012,-0.0146,-0.0118,-0.0121,0.0123,0.0034999999999999996,-0.0116,-0.0059,-0.0096,-0.0144,-0.018799999999999997
2016-04-06,0.0109,0.0163,0.0109,0.0108,-0.0073,-0.0026,0.0088,0.0216,0.0049,0.0098,0.0054
2016-04-05,-0.01,-0.0197,-0.0101,-0.0098,0.0109,0.001,-0.0101,-0.0068000000000000005,-0.0062,-0.0097,-0.014199999999999999
2016-04-04,-0.0032,-0.0021,-0.0032,-0.0033,0.0006,0.0012,-0.0042,-0.0074,-0.0113,-0.0038,-0.0048
2016-04-01,0.0068000000000000005,-0.010700000000000001,0.0064,0.0064,0.0026,0.0008,0.0038,-0.0134,0.004699999999999999,0.0077,0.0089
2016-03-31,-0.0024,-0.009899999999999999,-0.0024,-0.0023,0.0070999999999999995,0.001,-0.0021,-0.0005,-0.0023,-0.002,-0.0022
2016-03-30,0.0044,0.0075,0.0042,0.0042,-0.0105,0.0006,0.0039000000000000003,0.0019,0.0018,0.0059,0.0058
2016-03-29,0.009300000000000001,0.0108,0.0096,0.0095,0.0105,0.0105,0.006500000000000001,0.004699999999999999,0.006500000000000001,0.015600000000000001,0.0018
2016-03-28,0.0006,0.006,0.0007000000000000001,0.0006,0.0013,0.0012,0.0006,-0.0053,0.0004,-0.0025,0.0031
2016-03-24,-0.0004,-0.0067,-0.0007000000000000001,-0.0006,0.0004,-0.0023,-0.0016,0.0049,-0.0029,0.0028000000000000004,-0.0062
2016-03-23,-0.0066,-0.0101,-0.0064,-0.006500000000000001,0.0113,0.0011,-0.008100000000000001,-0.0219,-0.006500000000000001,-0.005699999999999999,-0.0075
2016-03-22,-0.0005,-0.0017000000000000001,-0.0005,-0.0006,-0.0002,-0.0026,-0.002,-0.0055000000000000005,-0.005699999999999999,0.0002,-0.0031
2016-03-21,0.0014000000000000002,-0.0016,0.0015,0.0015,-0.0077,0.0003,0.0,-0.0034999999999999996,0.0059,0.0034000000000000002,-0.0018
2016-03-18,0.0039000000000000003,-0.0017000000000000001,0.0037,0.0037,0.0021,0.0034000000000000002,0.0067,0.003,0.0087,0.0016,0.0102
2016-03-17,0.0063,0.0077,0.0063,0.0063,0.0040999999999999995,0.0022,0.009000000000000001,0.013600000000000001,0.0218,0.0037,0.0118
2016-03-16,0.0058,0.0088,0.006,0.0064,0.003,0.010700000000000001,0.005699999999999999,0.0173,0.0034999999999999996,0.0116,-0.0022
2016-03-15,-0.0016,-0.009399999999999999,-0.0013,-0.0017000000000000001,0.0009,-0.002,-0.0034999999999999996,-0.0019,-0.0006,0.0037,-0.0004
2016-03-14,-0.0013,-0.0021,-0.0015,-0.0014000000000000002,0.0031,-0.0012,-0.0026,-0.0066,0.0009,0.0012,-0.0031
2016-03-11,0.0161,0.026099999999999998,0.016200000000000003,0.0166,-0.0101,-0.0004,0.0165,0.0258,0.014499999999999999,0.0154,0.026000000000000002
2016-03-10,0.0008,-0.0016,0.0005,0.0005,-0.0040999999999999995,-0.0034999999999999996,0.0003,0.0008,-0.0015,-0.0009,-0.0009
2016-03-09,0.0049,0.0038,0.0055000000000000005,0.0052,-0.0060999999999999995,-0.0006,0.0049,0.016200000000000003,0.0032,0.0086,0.0014000000000000002
2016-03-08,-0.0109,-0.0098,-0.0113,-0.011399999999999999,0.011000000000000001,0.0038,-0.0144,-0.042,-0.0141,-0.0062,-0.016200000000000003
2016-03-07,0.0008,-0.0012,0.0011,0.001,-0.0003,-0.004,0.0059,0.0235,0.003,-0.0060999999999999995,-0.0004
2016-03-04,0.0033,0.0073,0.0032,0.0034999999999999996,-0.0064,-0.0031,0.0044,0.0096,0.0040999999999999995,0.0026,0.0040999999999999995
2016-03-03,0.0039000000000000003,0.0097,0.0037,0.0034999999999999996,0.0036,0.002,0.0068000000000000005,0.0151,0.0070999999999999995,0.0,0.0068000000000000005
2016-03-02,0.0045000000000000005,0.0069,0.0042,0.0044,0.0040999999999999995,0.0021,0.0086,0.0245,0.0008,0.0028000000000000004,0.011000000000000001
2016-03-01,0.0235,0.026099999999999998,0.0246,0.0241,-0.0176,-0.0027,0.0219,0.0262,0.0196,0.0298,0.0337
2016-02-29,-0.0078000000000000005,-0.0059,-0.0089,-0.0084,0.0044,0.0034000000000000002,-0.0079,-0.011399999999999999,-0.0063,-0.006999999999999999,-0.0108
2016-02-26,-0.0023,-0.0026,-0.0018,-0.0018,-0.0096,-0.0026,-0.0012,0.006,0.0013,-0.0027,0.0070999999999999995
2016-02-25,0.0121,0.012,0.012,0.011699999999999999,0.0036,0.0040999999999999995,0.0109,0.0009,0.0132,0.0125,0.0139
2016-02-24,0.0046,-0.0034999999999999996,0.004699999999999999,0.0046,-0.002,0.0022,0.0038,0.0101,0.0006,0.0076,-0.0024
2016-02-23,-0.0126,-0.0163,-0.0125,-0.012199999999999999,0.004,0.003,-0.0132,-0.0342,-0.01,-0.0158,-0.0178
2016-02-22,0.014499999999999999,0.0113,0.0143,0.014499999999999999,-0.0005,0.0024,0.0147,0.0255,0.017,0.013300000000000001,0.015700000000000002
2016-02-19,-0.0005,-0.0011,-0.0002,-0.0006,0.0008,0.0008,-0.0024,-0.0023,-0.0019,0.0007000000000000001,0.0
2016-02-18,-0.0040999999999999995,-0.0052,-0.0042,-0.004,0.0123,0.0028000000000000004,-0.0019,-0.0125,-0.0006,-0.0039000000000000003,-0.005699999999999999
2016-02-17,0.0163,0.0172,0.016399999999999998,0.0166,-0.0060999999999999995,-0.0017000000000000001,0.0161,0.032799999999999996,0.0154,0.020499999999999997,0.0134
2016-02-16,0.0169,0.0203,0.0168,0.0166,-0.0106,-0.0040999999999999995,0.0147,0.009899999999999999,0.020099999999999996,0.0178,0.0161
2016-02-12,0.0206,0.0175,0.020499999999999997,0.0202,-0.0166,-0.0037,0.024,0.0263,0.020099999999999996,0.0139,0.042199999999999994
2016-02-11,-0.013000000000000001,-0.0146,-0.0128,-0.0125,0.006999999999999999,0.0034999999999999996,-0.016200000000000003,-0.0042,-0.0199,-0.0026,-0.030600000000000002
2016-02-10,-0.0009,-0.0011,-0.0006,-0.0005,0.0088,0.0037,-0.0039000000000000003,-0.0040999999999999995,-0.0048,0.0021,-0.0054
2016-02-09,0.0001,-0.0116,0.0003,-0.0004,0.0011,-0.0022,-0.0039000000000000003,-0.0241,0.006,-0.0046,-0.0015
2016-02-08,-0.013500000000000002,-0.018600000000000002,-0.0138,-0.0134,0.0215,0.0007000000000000001,-0.0105,-0.0052,-0.0084,-0.0144,-0.0253
2016-02-05,-0.0191,-0.0154,-0.018799999999999997,-0.0191,0.0012,-0.0028000000000000004,-0.0104,-0.0232,-0.0095,-0.0281,-0.0132
2016-02-04,0.0016,0.0013,0.0013,0.0022,0.0048,0.0002,0.005,-0.0005,0.0173,0.001,0.0086
2016-02-03,0.006,0.0083,0.0058,0.0053,-0.0083,0.0013,0.0111,0.0356,0.016200000000000003,-0.0012,0.001
2016-02-02,-0.018000000000000002,-0.0233,-0.0181,-0.018000000000000002,0.018600000000000002,0.0031,-0.020099999999999996,-0.0333,-0.020099999999999996,-0.0179,-0.0277
2016-02-01,-0.0004,-0.0011,-0.0009,-0.0001,-0.0031,-0.0018,-0.0014000000000000002,-0.0167,-0.0024,0.0036,-0.0040999999999999995
2016-01-29,0.024399999999999998,0.0176,0.0253,0.023700000000000002,0.0085,0.0040999999999999995,0.0248,0.0292,0.0269,0.0315,0.0279
2016-01-28,0.0052,0.0029,0.0055000000000000005,0.0054,0.0014000000000000002,0.0021,0.0034999999999999996,0.0304,0.0058,0.0129,0.0005
2016-01-27,-0.0109,-0.0064,-0.011399999999999999,-0.010700000000000001,-0.0002,0.0025,-0.0045000000000000005,-0.004699999999999999,-0.011200000000000002,-0.0206,-0.0038
2016-01-26,0.013600000000000001,0.0179,0.013500000000000002,0.013600000000000001,0.0005,0.0025,0.0182,0.0378,0.0189,0.0098,0.0168
2016-01-25,-0.0151,-0.0134,-0.0148,-0.0152,0.0054,0.0019,-0.0182,-0.0466,-0.0123,-0.0116,-0.0202
2016-01-22,0.020499999999999997,0.029500000000000002,0.020499999999999997,0.0206,-0.0038,0.0015,0.0178,0.044199999999999996,0.0087,0.0277,0.0182
2016-01-21,0.005600000000000001,0.0074,0.0049,0.0052,-0.0068000000000000005,-0.0036,0.0064,0.0311,0.0044,0.005600000000000001,-0.0043
2016-01-20,-0.0128,-0.0227,-0.011699999999999999,-0.0116,0.0105,0.0005,-0.0151,-0.0265,-0.013000000000000001,-0.0079,-0.0196
2016-01-19,0.0013,0.0092,0.0011,0.0005,-0.0031,-0.001,-0.0015,-0.0215,-0.0001,0.001,-0.0005
2016-01-15,-0.0215,-0.0362,-0.021400000000000002,-0.021099999999999997,0.015600000000000001,0.0,-0.0204,-0.028900000000000002,-0.0176,-0.0282,-0.022400000000000003
2016-01-14,0.016399999999999998,0.0128,0.016200000000000003,0.0159,-0.009399999999999999,-0.0009,0.016200000000000003,0.043,0.011899999999999999,0.0189,0.0087
2016-01-13,-0.024900000000000002,-0.0155,-0.0245,-0.024300000000000002,0.009899999999999999,0.0021,-0.0212,-0.024,-0.0241,-0.0269,-0.026000000000000002
2016-01-12,0.008100000000000001,0.004699999999999999,0.0083,0.0077,0.0144,0.0027,0.0060999999999999995,0.0024,0.008,0.011899999999999999,0.0077
2016-01-11,0.001,0.0042,0.0001,0.001,-0.0109,-0.0053,-0.0013,-0.021400000000000002,0.0006,0.006500000000000001,0.0014000000000000002
2016-01-08,-0.011000000000000001,-0.0121,-0.0106,-0.0111,0.0045000000000000005,0.0008,-0.0127,-0.0129,-0.0102,-0.0079,-0.015600000000000001
2016-01-07,-0.024,-0.0208,-0.024399999999999998,-0.0239,0.0018,-0.0008,-0.022799999999999997,-0.024399999999999998,-0.0271,-0.029500000000000002,-0.0281
2016-01-06,-0.0126,-0.0165,-0.0127,-0.0131,0.013500000000000002,0.0032,-0.0149,-0.0385,-0.0154,-0.0123,-0.015300000000000001
2016-01-05,0.0017000000000000001,-0.0016,0.0018,0.0021,-0.004,-0.0006,0.0027,0.0038,0.0027,-0.0026,0.0039000000000000003
2016-01-04,-0.013999999999999999,-0.015300000000000001,-0.013999999999999999,-0.013999999999999999,0.0072,0.0039000000000000003,-0.011899999999999999,-0.0003,-0.0134,-0.0131,-0.019299999999999998
2015-12-31,-0.01,-0.0134,-0.009899999999999999,-0.0101,0.0045000000000000005,0.0016,-0.008100000000000001,0.0045000000000000005,-0.0073,-0.013999999999999999,-0.01
2015-12-30,-0.0070999999999999995,-0.006,-0.0074,-0.0074,-0.001,0.0011,-0.0070999999999999995,-0.013500000000000002,-0.0084,-0.0084,-0.006999999999999999
2015-12-29,0.010700000000000001,0.01,0.011200000000000002,0.011399999999999999,-0.0166,-0.0038,0.009000000000000001,0.0069,0.0096,0.0137,0.0104
2015-12-28,-0.0023,-0.0024,-0.0022,-0.0024,0.003,0.0003,-0.004699999999999999,-0.0182,-0.0022,-0.0007000000000000001,-0.0008
2015-12-24,-0.0017000000000000001,-0.0017000000000000001,-0.0017000000000000001,-0.002,0.005699999999999999,0.0017000000000000001,-0.0025,-0.009000000000000001,-0.0004,-0.0005,-0.0008
2015-12-23,0.0124,0.0167,0.012,0.0126,-0.0075,0.0009,0.0165,0.0435,0.011699999999999999,0.0084,0.0118
2015-12-22,0.0091,0.0076,0.009000000000000001,0.009300000000000001,-0.0072,-0.0014000000000000002,0.0108,0.011699999999999999,0.0138,0.0073,0.009300000000000001
2015-12-21,0.008199999999999999,0.0046,0.0088,0.0086,-0.0002,-0.0018,0.0087,0.001,0.0077,0.0102,0.009899999999999999
2015-12-18,-0.0178,-0.0105,-0.018600000000000002,-0.0187,0.0055000000000000005,0.0027,-0.0178,-0.0175,-0.015300000000000001,-0.0194,-0.026699999999999998
2015-12-17,-0.0152,-0.0127,-0.0146,-0.0148,0.0113,0.0034999999999999996,-0.015600000000000001,-0.0246,-0.0166,-0.015700000000000002,-0.0143
2015-12-16,0.0146,0.0202,0.013999999999999999,0.014499999999999999,-0.0021,-0.0029,0.0137,-0.0066,0.0178,0.013600000000000001,0.016200000000000003
2015-12-15,0.0105,0.005,0.0104,0.0098,-0.0059,-0.0005,0.0139,0.0252,0.0002,0.0044,0.023399999999999997
2015-12-14,0.0051,0.0015,0.006,0.0064,-0.0129,-0.0072,0.005,0.0053,0.0036,0.0077,0.0021
2015-12-11,-0.0194,-0.0191,-0.0199,-0.0199,0.0158,0.0033,-0.019299999999999998,-0.0374,-0.0168,-0.0208,-0.022099999999999998
2015-12-10,0.0026,0.0002,0.0023,0.0025,0.0013,-0.0022,0.002,0.0064,0.004699999999999999,0.0028000000000000004,0.0008
2015-12-09,-0.0078000000000000005,-0.0045000000000000005,-0.0075,-0.0079,-0.0011,-0.0019,-0.0044,0.0131,-0.003,-0.0147,-0.0116
2015-12-08,-0.0067,-0.0147,-0.0064,-0.006500000000000001,0.0005,0.0003,-0.0105,-0.0103,-0.016,-0.0025,-0.0126
2015-12-07,-0.0060999999999999995,-0.0064,-0.0063,-0.0062,0.0097,-0.0004,-0.0084,-0.038,-0.0049,-0.0049,-0.009300000000000001
2015-12-04,0.0195,0.008100000000000001,0.0196,0.0195,0.0088,0.0025,0.0187,-0.0063,0.0149,0.0246,0.0265
2015-12-03,-0.013999999999999999,-0.0048,-0.014199999999999999,-0.014199999999999999,-0.027200000000000002,-0.0062,-0.013300000000000001,-0.02,-0.0125,-0.0129,-0.0163
2015-12-02,-0.0102,-0.0106,-0.0106,-0.0103,0.0003,-0.0034000000000000002,-0.0132,-0.030899999999999997,-0.0102,-0.0063,-0.011699999999999999
2015-12-01,0.0095,0.0106,0.0097,0.0098,0.013500000000000002,0.0037,0.0098,0.0079,0.004699999999999999,0.0089,0.011000000000000001
2015-11-30,-0.0042,-0.0008,-0.0040999999999999995,-0.004,0.004,-0.0005,-0.0022,0.0037,-0.0064,0.0011,-0.0008
2015-11-27,0.0011,0.0002,0.001,0.0009,-0.001,0.0005,0.0012,-0.0072,0.0017000000000000001,0.0023,0.0024
2015-11-25,-0.0001,0.0023,-0.0003,0.0,0.0023,-0.0005,-0.0016,-0.008100000000000001,0.0,-0.0032,0.0008
2015-11-24,0.0013,0.0002,0.0016,0.0014000000000000002,-0.0001,0.0011,0.0034999999999999996,0.021400000000000002,-0.0016,0.0002,-0.0028000000000000004
2015-11-23,-0.0012,-0.0062,-0.0011,-0.0019,0.0031,0.0012,-0.0018,0.0072,-0.0051,-0.0059,-0.0040999999999999995
2015-11-20,0.0036,-0.0023,0.0037,0.0045000000000000005,-0.0031,0.0008,0.0007000000000000001,-0.0106,0.0051,0.0073,0.0016
2015-11-19,-0.0009,0.0051,-0.0005,-0.001,0.0067,0.0034999999999999996,-0.0011,-0.0134,0.0044,0.0046,0.0016
2015-11-18,0.0159,0.0091,0.0161,0.0161,0.0021,0.0015,0.0151,0.0165,0.0139,0.0151,0.0178
2015-11-17,-0.0007000000000000001,0.0027,-0.0012,-0.0013,0.0017000000000000001,0.0018,-0.0026,-0.011000000000000001,-0.002,0.0002,-0.0021
2015-11-16,0.0152,0.0127,0.015300000000000001,0.0155,-0.0009,-0.0005,0.0165,0.0333,0.0129,0.015300000000000001,0.0121
2015-11-13,-0.011200000000000002,-0.0084,-0.0116,-0.011200000000000002,0.005699999999999999,0.0014000000000000002,-0.0084,-0.0040999999999999995,-0.0045000000000000005,-0.0197,-0.0083
2015-11-12,-0.013999999999999999,-0.013000000000000001,-0.0134,-0.0141,0.0048,0.0,-0.015700000000000002,-0.0227,-0.013600000000000001,-0.0087,-0.0151
2015-11-11,-0.0039000000000000003,0.0051,-0.0038,-0.0039000000000000003,-0.0021,-0.0001,-0.0040999999999999995,-0.0212,0.0013,-0.0005,-0.0033
2015-11-10,0.0023,-0.0007000000000000001,0.0019,0.0024,0.003,-0.0004,0.0033,0.0022,-0.0002,-0.0066,0.0045000000000000005
2015-11-09,-0.009300000000000001,-0.0103,-0.009300000000000001,-0.0096,-0.005600000000000001,-0.0004,-0.0096,-0.009899999999999999,-0.0077,-0.0097,-0.0109
